sensor:model,sensor:package,sensor:capability,sensor:units
AirBeam-PM,AirBeam:0018961086FE,Particulate Matter,micrograms per cubic meter
Timestamp,geo:lat,geo:long,Value
2016-10-24T13:43:31.930+0200,21.163918,42.6590878,70.63
2016-10-24T13:43:33.066+0200,21.163918,42.6590878,71.52
2016-10-24T13:43:34.262+0200,21.163918,42.6590878,72.43
2016-10-24T13:43:35.416+0200,21.163918,42.6590878,73.34
2016-10-24T13:43:36.572+0200,21.163918,42.6590878,73.95
2016-10-24T13:43:37.726+0200,21.163918,42.6590878,77.66
2016-10-24T13:43:38.936+0200,21.163918,42.6590878,81.14
2016-10-24T13:43:40.116+0200,21.163918,42.6590878,81.46
2016-10-24T13:43:41.238+0200,21.163918,42.6590878,84.04
2016-10-24T13:43:42.392+0200,21.163918,42.6590878,87.33
2016-10-24T13:43:43.579+0200,21.163918,42.6590878,90.0
2016-10-24T13:43:44.709+0200,21.163918,42.6590878,93.4
2016-10-24T13:43:45.891+0200,21.163918,42.6590878,89.0
2016-10-24T13:43:47.087+0200,21.163918,42.6590878,86.01
2016-10-24T13:43:48.240+0200,21.163918,42.6590878,87.33
2016-10-24T13:43:49.407+0200,21.163918,42.6590878,85.68
2016-10-24T13:43:50.588+0200,21.1645701,42.6584499,89.67
2016-10-24T13:43:51.742+0200,21.1645701,42.6584499,95.13
2016-10-24T13:43:52.930+0200,21.1645701,42.6584499,91.36
2016-10-24T13:43:54.062+0200,21.1645701,42.6584499,96.17
2016-10-24T13:43:55.256+0200,21.1645701,42.6584499,95.13
2016-10-24T13:43:56.383+0200,21.1645701,42.6584499,91.36
2016-10-24T13:43:57.570+0200,21.1645701,42.6584499,90.0
2016-10-24T13:43:58.739+0200,21.1645701,42.6584499,86.67
2016-10-24T13:43:59.924+0200,21.1645701,42.6584499,85.68
2016-10-24T13:44:01.089+0200,21.1645701,42.6584499,87.66
2016-10-24T13:44:02.245+0200,21.1645701,42.6584499,89.0
2016-10-24T13:44:03.400+0200,21.1645701,42.6584499,87.99
2016-10-24T13:44:04.569+0200,21.1645701,42.6584499,83.72
2016-10-24T13:44:05.761+0200,21.1645701,42.6584499,85.35
2016-10-24T13:44:06.889+0200,21.1645701,42.6584499,87.33
2016-10-24T13:44:08.041+0200,21.1645701,42.6584499,85.02
2016-10-24T13:44:09.241+0200,21.1645701,42.6584499,81.46
2016-10-24T13:44:10.379+0200,21.1645701,42.6583767,79.55
2016-10-24T13:44:11.578+0200,21.1645701,42.6583767,82.43
2016-10-24T13:44:12.752+0200,21.1645701,42.6583767,84.37
2016-10-24T13:44:13.914+0200,21.1645701,42.6583767,81.14
2016-10-24T13:44:15.120+0200,21.1645701,42.6583767,84.7
2016-10-24T13:44:16.226+0200,21.1645701,42.6583767,89.33
2016-10-24T13:44:17.403+0200,21.1645701,42.6583767,89.67
2016-10-24T13:44:18.590+0200,21.1645701,42.6583767,87.99
2016-10-24T13:44:19.738+0200,21.1645701,42.6583767,84.04
2016-10-24T13:44:20.877+0200,21.1645701,42.6583767,83.72
2016-10-24T13:44:22.063+0200,21.1645701,42.6583767,82.1
2016-10-24T13:44:23.232+0200,21.1645701,42.6583767,82.1
2016-10-24T13:44:24.384+0200,21.1645701,42.6583767,80.82
2016-10-24T13:44:25.566+0200,21.1645701,42.6583767,83.39
2016-10-24T13:44:26.709+0200,21.1645701,42.6583767,81.14
2016-10-24T13:44:27.901+0200,21.1645701,42.6583767,83.07
2016-10-24T13:44:29.092+0200,21.1645701,42.6583767,85.02
2016-10-24T13:44:30.233+0200,21.1630797,42.6593959,81.14
2016-10-24T13:44:31.417+0200,21.1630797,42.6593959,81.14
2016-10-24T13:44:32.570+0200,21.1630797,42.6593959,82.43
2016-10-24T13:44:33.724+0200,21.1630797,42.6593959,86.01
2016-10-24T13:44:34.916+0200,21.1630797,42.6593959,88.66
2016-10-24T13:44:36.049+0200,21.1630797,42.6593959,85.68
2016-10-24T13:44:37.211+0200,21.1630797,42.6593959,79.87
2016-10-24T13:44:38.377+0200,21.1630797,42.6593959,75.79
2016-10-24T13:44:39.567+0200,21.1630797,42.6593959,71.82
2016-10-24T13:44:40.722+0200,21.1630797,42.6593959,78.29
2016-10-24T13:44:41.921+0200,21.1630797,42.6593959,78.6
2016-10-24T13:44:43.051+0200,21.1630797,42.6593959,79.87
2016-10-24T13:44:44.280+0200,21.1630797,42.6593959,81.78
2016-10-24T13:44:45.396+0200,21.1630797,42.6593959,83.39
2016-10-24T13:44:46.552+0200,21.1630797,42.6593959,83.39
2016-10-24T13:44:47.776+0200,21.1630797,42.6593959,85.35
2016-10-24T13:44:48.889+0200,21.1630797,42.6593959,82.75
2016-10-24T13:44:50.033+0200,21.1629865,42.6588286,83.07
2016-10-24T13:44:51.241+0200,21.1629865,42.6588286,77.97
2016-10-24T13:44:52.413+0200,21.1629865,42.6588286,77.35
2016-10-24T13:44:53.570+0200,21.1629865,42.6588286,78.92
2016-10-24T13:44:54.748+0200,21.1629865,42.6588286,77.97
2016-10-24T13:44:55.911+0200,21.1629865,42.6588286,74.87
2016-10-24T13:44:57.059+0200,21.1629865,42.6588286,77.35
2016-10-24T13:44:58.211+0200,21.1629865,42.6588286,73.95
2016-10-24T13:44:59.401+0200,21.1629865,42.6588286,68.26
2016-10-24T13:45:00.603+0200,21.1629865,42.6588286,69.44
2016-10-24T13:45:01.681+0200,21.1629865,42.6588286,71.52
2016-10-24T13:45:02.919+0200,21.1629865,42.6588286,70.92
2016-10-24T13:45:04.033+0200,21.1629865,42.6588286,71.82
2016-10-24T13:45:05.231+0200,21.1629865,42.6588286,75.18
2016-10-24T13:45:06.382+0200,21.1629865,42.6588286,73.95
2016-10-24T13:45:07.600+0200,21.1629865,42.6588286,73.03
2016-10-24T13:45:08.805+0200,21.1629865,42.6588286,78.6
2016-10-24T13:45:09.887+0200,21.1619619,42.6586604,74.87
2016-10-24T13:45:11.065+0200,21.1619619,42.6586604,72.73
2016-10-24T13:45:12.214+0200,21.1619619,42.6586604,74.25
2016-10-24T13:45:13.375+0200,21.1619619,42.6586604,73.95
2016-10-24T13:45:14.605+0200,21.1619619,42.6586604,72.73
2016-10-24T13:45:15.693+0200,21.1619619,42.6586604,72.13
2016-10-24T13:45:16.894+0200,21.1619619,42.6586604,73.03
2016-10-24T13:45:18.053+0200,21.1619619,42.6586604,74.56
2016-10-24T13:45:19.237+0200,21.1619619,42.6586604,78.29
2016-10-24T13:45:20.399+0200,21.1619619,42.6586604,79.87
2016-10-24T13:45:21.556+0200,21.1619619,42.6586604,77.04
2016-10-24T13:45:22.709+0200,21.1619619,42.6586604,73.64
2016-10-24T13:45:23.897+0200,21.1619619,42.6586604,73.95
2016-10-24T13:45:25.060+0200,21.1619619,42.6586604,78.29
2016-10-24T13:45:26.233+0200,21.1619619,42.6586604,78.29
2016-10-24T13:45:27.372+0200,21.1619619,42.6586604,79.87
2016-10-24T13:45:28.556+0200,21.1619619,42.6586604,81.46
2016-10-24T13:45:29.702+0200,21.1619619,42.6586604,71.82
2016-10-24T13:45:30.866+0200,21.1628002,42.6587914,74.56
2016-10-24T13:45:32.047+0200,21.1628002,42.6587914,75.18
2016-10-24T13:45:33.217+0200,21.1628002,42.6587914,72.43
2016-10-24T13:45:34.379+0200,21.1628002,42.6587914,74.25
2016-10-24T13:45:35.566+0200,21.1628002,42.6587914,77.66
2016-10-24T13:45:36.723+0200,21.1628002,42.6587914,72.73
2016-10-24T13:45:37.879+0200,21.1628002,42.6587914,73.95
2016-10-24T13:45:39.025+0200,21.1628002,42.6587914,75.79
2016-10-24T13:45:40.260+0200,21.1628002,42.6587914,75.18
2016-10-24T13:45:41.360+0200,21.1628002,42.6587914,74.25
2016-10-24T13:45:42.542+0200,21.1628002,42.6587914,74.87
2016-10-24T13:45:43.721+0200,21.1628002,42.6587914,71.82
2016-10-24T13:45:44.875+0200,21.1628002,42.6587914,70.03
2016-10-24T13:45:46.114+0200,21.1628002,42.6587914,67.09
2016-10-24T13:45:47.303+0200,21.1628002,42.6587914,69.73
2016-10-24T13:45:48.379+0200,21.1628002,42.6587914,72.43
2016-10-24T13:45:49.525+0200,21.1628002,42.6587914,70.33
2016-10-24T13:45:50.744+0200,21.160751,42.6586014,68.55
2016-10-24T13:45:51.911+0200,21.160751,42.6586014,64.5
2016-10-24T13:45:53.034+0200,21.160751,42.6586014,66.22
2016-10-24T13:45:54.204+0200,21.160751,42.6586014,65.07
2016-10-24T13:45:55.365+0200,21.160751,42.6586014,63.37
2016-10-24T13:45:56.565+0200,21.160751,42.6586014,61.42
2016-10-24T13:45:57.759+0200,21.160751,42.6586014,60.04
2016-10-24T13:45:58.884+0200,21.160751,42.6586014,61.97
2016-10-24T13:46:00.065+0200,21.160751,42.6586014,63.94
2016-10-24T13:46:01.235+0200,21.160751,42.6586014,62.81
2016-10-24T13:46:02.388+0200,21.160751,42.6586014,63.37
2016-10-24T13:46:03.610+0200,21.160751,42.6586014,67.67
2016-10-24T13:46:04.711+0200,21.160751,42.6586014,64.22
