sensor:model,sensor:package,sensor:capability,sensor:units
AirBeam-PM,AirBeam:0018961061B2,Particulate Matter,micrograms per cubic meter
Timestamp,geo:lat,geo:long,Value
2017-01-25T09:39:46.856+0100,21.15995236,42.65773264,90.0
2017-01-25T09:39:48.036+0100,21.15996944,42.65771336,94.09
2017-01-25T09:39:49.166+0100,21.15997415,42.65772505,95.48
2017-01-25T09:39:50.343+0100,21.15997852,42.65773698,101.14
2017-01-25T09:39:51.545+0100,21.15998939,42.65774183,94.09
2017-01-25T09:39:52.699+0100,21.15999213,42.65773274,91.02
2017-01-25T09:39:53.853+0100,21.15994449,42.65770437,78.6
2017-01-25T09:39:55.045+0100,21.15994524,42.6577048,85.68
2017-01-25T09:39:56.179+0100,21.15994232,42.65769229,87.99
2017-01-25T09:39:57.350+0100,21.15993117,42.65768892,86.34
2017-01-25T09:39:58.520+0100,21.15980568,42.65772987,79.55
2017-01-25T09:39:59.700+0100,21.15979377,42.65773275,85.68
2017-01-25T09:40:00.854+0100,21.15979275,42.65773183,89.67
2017-01-25T09:40:02.018+0100,21.15979254,42.65773177,90.68
2017-01-25T09:40:03.159+0100,21.15979239,42.65773176,90.0
2017-01-25T09:40:04.393+0100,21.15979233,42.65773171,88.33
2017-01-25T09:40:05.524+0100,21.15979195,42.65773173,88.66
2017-01-25T09:40:06.703+0100,21.1597917,42.6577317,92.04
2017-01-25T09:40:07.848+0100,21.15979035,42.65773203,92.04
2017-01-25T09:40:08.997+0100,21.1597902,42.65773201,89.33
2017-01-25T09:40:10.174+0100,21.15979024,42.65773182,89.67
2017-01-25T09:40:11.378+0100,21.15978958,42.65773145,90.68
2017-01-25T09:40:12.515+0100,21.15978941,42.65773128,88.33
2017-01-25T09:40:13.694+0100,21.15978937,42.65773122,92.04
2017-01-25T09:40:14.840+0100,21.15978192,42.65772646,92.04
2017-01-25T09:40:16.071+0100,21.15977913,42.65772485,92.04
2017-01-25T09:40:17.145+0100,21.15972869,42.65773722,93.4
2017-01-25T09:40:18.356+0100,21.15971924,42.65772795,86.67
2017-01-25T09:40:19.551+0100,21.15972574,42.65772792,84.04
2017-01-25T09:40:20.686+0100,21.15972897,42.65772753,82.1
2017-01-25T09:40:21.834+0100,21.1595957,42.65774877,83.07
2017-01-25T09:40:23.070+0100,21.15958997,42.65773597,86.67
2017-01-25T09:40:24.210+0100,21.15956166,42.65773032,90.68
2017-01-25T09:40:25.339+0100,21.15954742,42.65772594,92.72
2017-01-25T09:40:26.481+0100,21.15954751,42.65772801,89.67
2017-01-25T09:40:27.660+0100,21.15954156,42.65772073,90.34
2017-01-25T09:40:28.853+0100,21.15953605,42.65772236,97.58
2017-01-25T09:40:30.020+0100,21.15953953,42.65771424,96.88
2017-01-25T09:40:31.178+0100,21.15951011,42.65771423,98.99
2017-01-25T09:40:32.354+0100,21.15950239,42.65771241,98.64
2017-01-25T09:40:33.465+0100,21.15948877,42.6577058,103.31
2017-01-25T09:40:34.728+0100,21.15948589,42.65769786,104.41
2017-01-25T09:40:35.828+0100,21.15947841,42.65769609,108.5
2017-01-25T09:40:37.062+0100,21.159479,42.6576907,104.04
2017-01-25T09:40:38.178+0100,21.15948046,42.65768755,98.99
2017-01-25T09:40:39.325+0100,21.1594779,42.65768445,101.14
2017-01-25T09:40:40.513+0100,21.15947961,42.65768966,100.42
2017-01-25T09:40:41.693+0100,21.15946572,42.65769049,97.23
2017-01-25T09:40:42.824+0100,21.15939964,42.65771187,94.78
2017-01-25T09:40:44.024+0100,21.15936335,42.65771652,93.4
2017-01-25T09:40:45.141+0100,21.15933246,42.6577195,94.44
2017-01-25T09:40:46.334+0100,21.15931396,42.65773219,94.78
2017-01-25T09:40:47.501+0100,21.15930121,42.65773894,94.44
2017-01-25T09:40:48.686+0100,21.15928784,42.65774122,98.28
2017-01-25T09:40:49.826+0100,21.15928009,42.65774464,99.7
2017-01-25T09:40:51.025+0100,21.15927324,42.65774793,96.52
2017-01-25T09:40:52.154+0100,21.1592583,42.65775421,90.34
2017-01-25T09:40:53.348+0100,21.15924695,42.65776194,85.68
2017-01-25T09:40:54.519+0100,21.159235,42.65777219,88.33
2017-01-25T09:40:55.696+0100,21.15923147,42.65777472,89.67
2017-01-25T09:40:56.840+0100,21.15921143,42.65778593,87.99
2017-01-25T09:40:58.020+0100,21.15919935,42.65779298,94.09
2017-01-25T09:40:59.206+0100,21.15919019,42.65780021,93.4
2017-01-25T09:41:00.336+0100,21.15917395,42.65780911,97.58
2017-01-25T09:41:01.488+0100,21.15917006,42.65781256,96.88
2017-01-25T09:41:02.738+0100,21.15916067,42.65783502,100.78
2017-01-25T09:41:03.806+0100,21.1591466,42.65784762,96.17
2017-01-25T09:41:05.008+0100,21.15913103,42.65785327,90.34
2017-01-25T09:41:06.166+0100,21.15911295,42.6578571,85.68
2017-01-25T09:41:07.349+0100,21.15909339,42.65786757,85.68
2017-01-25T09:41:08.539+0100,21.15908381,42.65787921,84.37
2017-01-25T09:41:09.725+0100,21.15905233,42.65789646,80.82
2017-01-25T09:41:10.824+0100,21.15903571,42.65790609,81.78
2017-01-25T09:41:11.997+0100,21.15901762,42.65790819,87.33
2017-01-25T09:41:13.164+0100,21.15900205,42.65791148,86.67
2017-01-25T09:41:14.388+0100,21.15898586,42.65791704,86.34
