sensor:model,sensor:package,sensor:capability,sensor:units
AirBeam-PM,AirBeam:0018961051B5,Particulate Matter,micrograms per cubic meter
Timestamp,geo:lat,geo:long,Value
2016-09-08T11:29:33.255+0200,200.0,200.0,19.91
2016-09-08T11:29:34.436+0200,200.0,200.0,19.13
2016-09-08T11:29:35.664+0200,200.0,200.0,19.04
2016-09-08T11:29:36.785+0200,200.0,200.0,18.48
2016-09-08T11:29:37.942+0200,200.0,200.0,17.94
2016-09-08T11:29:39.080+0200,200.0,200.0,17.94
2016-09-08T11:29:40.270+0200,200.0,200.0,18.3
2016-09-08T11:29:41.502+0200,200.0,200.0,18.94
2016-09-08T11:29:42.598+0200,200.0,200.0,19.51
2016-09-08T11:29:43.758+0200,200.0,200.0,18.94
2016-09-08T11:29:44.938+0200,200.0,200.0,19.13
2016-09-08T11:29:46.102+0200,200.0,200.0,18.12
2016-09-08T11:29:47.352+0200,200.0,200.0,18.66
2016-09-08T11:29:48.392+0200,200.0,200.0,19.23
2016-09-08T11:29:49.586+0200,200.0,200.0,18.66
2016-09-08T11:29:50.753+0200,200.0,200.0,18.57
2016-09-08T11:29:51.919+0200,200.0,200.0,17.5
2016-09-08T11:29:53.202+0200,200.0,200.0,16.39
2016-09-08T11:29:54.268+0200,200.0,200.0,16.07
2016-09-08T11:29:55.438+0200,200.0,200.0,16.9
2016-09-08T11:29:56.624+0200,200.0,200.0,16.64
2016-09-08T11:29:57.754+0200,200.0,200.0,15.74
2016-09-08T11:29:58.949+0200,200.0,200.0,15.66
2016-09-08T11:30:00.106+0200,200.0,200.0,15.5
2016-09-08T11:30:01.260+0200,200.0,200.0,16.07
2016-09-08T11:30:02.423+0200,200.0,200.0,15.82
2016-09-08T11:30:03.655+0200,200.0,200.0,16.23
2016-09-08T11:30:04.763+0200,200.0,200.0,15.66
2016-09-08T11:30:05.973+0200,200.0,200.0,15.18
2016-09-08T11:30:07.104+0200,200.0,200.0,15.5
2016-09-08T11:30:08.268+0200,200.0,200.0,15.74
2016-09-08T11:30:09.414+0200,200.0,200.0,15.11
2016-09-08T11:30:10.598+0200,200.0,200.0,15.34
2016-09-08T11:30:11.760+0200,200.0,200.0,15.74
2016-09-08T11:30:12.980+0200,200.0,200.0,15.9
2016-09-08T11:30:14.058+0200,200.0,200.0,15.98
2016-09-08T11:30:15.267+0200,200.0,200.0,15.98
2016-09-08T11:30:16.421+0200,200.0,200.0,15.66
2016-09-08T11:30:17.629+0200,200.0,200.0,15.03
2016-09-08T11:30:18.779+0200,200.0,200.0,15.26
2016-09-08T11:30:19.945+0200,200.0,200.0,15.42
2016-09-08T11:30:21.093+0200,200.0,200.0,16.39
2016-09-08T11:30:22.254+0200,200.0,200.0,17.85
2016-09-08T11:30:23.422+0200,200.0,200.0,17.94
2016-09-08T11:30:24.582+0200,200.0,200.0,17.67
2016-09-08T11:30:25.740+0200,200.0,200.0,19.04
2016-09-08T11:30:26.940+0200,200.0,200.0,19.81
2016-09-08T11:30:28.068+0200,200.0,200.0,19.71
2016-09-08T11:30:29.265+0200,200.0,200.0,19.51
2016-09-08T11:30:30.433+0200,200.0,200.0,19.04
2016-09-08T11:30:31.608+0200,200.0,200.0,18.3
2016-09-08T11:30:32.785+0200,200.0,200.0,18.66
2016-09-08T11:30:33.919+0200,200.0,200.0,19.42
2016-09-08T11:30:35.095+0200,200.0,200.0,19.51
2016-09-08T11:30:36.255+0200,200.0,200.0,19.04
2016-09-08T11:30:37.395+0200,200.0,200.0,18.66
2016-09-08T11:30:38.607+0200,200.0,200.0,19.32
2016-09-08T11:30:39.737+0200,200.0,200.0,18.3
2016-09-08T11:30:40.898+0200,200.0,200.0,17.15
2016-09-08T11:30:42.064+0200,200.0,200.0,16.39
2016-09-08T11:30:43.233+0200,200.0,200.0,16.39
2016-09-08T11:30:44.415+0200,200.0,200.0,16.64
2016-09-08T11:30:45.614+0200,200.0,200.0,16.23
