sensor:model,sensor:package,sensor:capability,sensor:units
AirBeam-PM,AirBeam:,Particulate Matter,micrograms per cubic meter
Timestamp,geo:lat,geo:long,Value
2016-09-09T14:02:42.580+0200,21.16070065,42.65956843,16.56
2016-09-09T14:02:43.829+0200,21.16061192,42.6596217,16.56
2016-09-09T14:02:45.034+0200,21.16061858,42.65961859,16.48
2016-09-09T14:02:46.187+0200,21.16069428,42.65965718,15.42
2016-09-09T14:02:47.389+0200,21.16070936,42.65967319,16.73
2016-09-09T14:02:48.580+0200,21.1607348,42.65965164,16.39
2016-09-09T14:02:49.767+0200,21.16073131,42.65966631,15.82
2016-09-09T14:02:50.920+0200,21.16072599,42.65965864,15.5
2016-09-09T14:02:52.133+0200,21.16075054,42.65973724,15.82
2016-09-09T14:02:53.372+0200,21.16075206,42.65969465,15.26
2016-09-09T14:02:54.518+0200,21.16076657,42.65968612,15.34
2016-09-09T14:02:55.689+0200,21.16075028,42.65969924,15.34
2016-09-09T14:02:56.867+0200,21.16076046,42.65972732,16.15
2016-09-09T14:02:58.106+0200,21.16076058,42.65974208,15.5
2016-09-09T14:02:59.316+0200,21.16076992,42.65974782,15.34
2016-09-09T14:03:00.498+0200,21.1607763,42.65975158,15.74
2016-09-09T14:03:01.650+0200,21.16078108,42.65976126,16.56
2016-09-09T14:03:02.911+0200,21.16077996,42.65977718,16.07
2016-09-09T14:03:04.050+0200,21.16078082,42.65978401,16.56
2016-09-09T14:03:05.251+0200,21.16078327,42.65978685,16.31
2016-09-09T14:03:06.437+0200,21.16078772,42.65979425,16.31
2016-09-09T14:03:07.635+0200,21.16079136,42.65980027,16.9
2016-09-09T14:03:08.861+0200,21.16080308,42.65981245,18.03
2016-09-09T14:03:10.014+0200,21.1608112,42.65982146,18.03
2016-09-09T14:03:11.192+0200,21.16081152,42.65982742,17.67
2016-09-09T14:03:12.372+0200,21.16082093,42.65984093,18.21
2016-09-09T14:03:13.579+0200,21.16082647,42.65985389,19.04
2016-09-09T14:03:14.778+0200,21.16082931,42.6598643,18.48
2016-09-09T14:03:15.987+0200,21.16083928,42.6598823,18.76
2016-09-09T14:03:17.161+0200,21.16084753,42.65989091,20.01
2016-09-09T14:03:18.348+0200,21.16085372,42.6598991,20.41
2016-09-09T14:03:19.528+0200,21.16086176,42.65990543,19.42
2016-09-09T14:03:20.733+0200,21.16087229,42.65991461,19.23
2016-09-09T14:03:21.920+0200,21.16088292,42.65992846,19.13
2016-09-09T14:03:23.102+0200,21.16088807,42.65993703,18.94
2016-09-09T14:03:24.355+0200,21.16089288,42.65994171,17.85
2016-09-09T14:03:25.493+0200,21.16089106,42.65994612,16.98
2016-09-09T14:03:26.703+0200,21.16089966,42.65995423,17.5
2016-09-09T14:03:27.937+0200,21.16090864,42.65997417,18.12
2016-09-09T14:03:29.089+0200,21.16091627,42.65998868,18.66
2016-09-09T14:03:30.258+0200,21.16092225,42.65999478,18.03
2016-09-09T14:03:31.492+0200,21.16093564,42.66000471,18.57
2016-09-09T14:03:32.622+0200,21.16094677,42.66001886,19.51
2016-09-09T14:03:33.824+0200,21.1609528,42.66002591,20.1
2016-09-09T14:03:35.031+0200,21.16096303,42.66004113,20.1
2016-09-09T14:03:36.209+0200,21.16096884,42.66004668,20.82
2016-09-09T14:03:37.536+0200,21.16097681,42.66005816,20.2
2016-09-09T14:03:38.599+0200,21.16098309,42.66006397,21.13
2016-09-09T14:03:39.794+0200,21.16099153,42.66007627,20.71
2016-09-09T14:03:40.992+0200,21.16100803,42.66008891,19.42
2016-09-09T14:03:42.199+0200,21.16101443,42.66009338,19.04
2016-09-09T14:03:43.399+0200,21.16101956,42.6600969,18.3
2016-09-09T14:03:44.573+0200,21.16102705,42.66009842,18.76
2016-09-09T14:03:45.797+0200,21.16103436,42.66010353,18.85
2016-09-09T14:03:47.007+0200,21.16104745,42.66011625,17.41
2016-09-09T14:03:48.167+0200,21.16104993,42.6601253,17.67
2016-09-09T14:03:49.388+0200,21.16105537,42.6601343,17.5
2016-09-09T14:03:50.542+0200,21.16105666,42.66014123,18.39
2016-09-09T14:03:51.723+0200,21.16106403,42.66014914,19.13
2016-09-09T14:03:52.900+0200,21.16107498,42.66016478,18.85
2016-09-09T14:03:54.092+0200,21.16108108,42.66016966,18.94
2016-09-09T14:03:55.332+0200,21.16108749,42.66017525,18.76
2016-09-09T14:03:56.489+0200,21.16109549,42.66018046,18.66
2016-09-09T14:03:57.666+0200,21.16110247,42.66018852,19.51
2016-09-09T14:03:58.895+0200,21.16110888,42.66020802,18.76
2016-09-09T14:04:00.053+0200,21.16111268,42.66021523,18.57
2016-09-09T14:04:01.245+0200,21.16111363,42.66022201,18.94
2016-09-09T14:04:02.445+0200,21.16111508,42.66023234,18.94
2016-09-09T14:04:03.641+0200,21.1611162,42.66023798,19.04
2016-09-09T14:04:04.826+0200,21.16112452,42.66024657,18.66
2016-09-09T14:04:06.076+0200,21.16114126,42.66025926,19.04
2016-09-09T14:04:07.236+0200,21.1611355,42.66026665,19.91
2016-09-09T14:04:08.412+0200,21.16114095,42.66027105,19.23
2016-09-09T14:04:09.596+0200,21.16114569,42.66027603,19.81
2016-09-09T14:04:10.836+0200,21.16115074,42.66028251,20.1
2016-09-09T14:04:12.007+0200,21.16115808,42.66029058,19.32
2016-09-09T14:04:13.161+0200,21.16116269,42.66030566,18.48
2016-09-09T14:04:14.347+0200,21.16116443,42.66031177,19.23
2016-09-09T14:04:15.516+0200,21.16117182,42.66031849,19.04
2016-09-09T14:04:16.789+0200,21.16117577,42.66032399,18.66
2016-09-09T14:04:17.930+0200,21.16118844,42.66033079,19.23
2016-09-09T14:04:19.162+0200,21.16119232,42.66033308,19.61
2016-09-09T14:04:20.332+0200,21.16119422,42.66034011,19.51
2016-09-09T14:04:21.521+0200,21.16119737,42.66034629,19.51
2016-09-09T14:04:21.887+0200,21.16119649,42.66035852,18.94
2016-09-09T14:04:23.099+0200,21.16120066,42.66037903,17.32
2016-09-09T14:04:24.271+0200,21.16120628,42.66038501,17.15
2016-09-09T14:04:25.495+0200,21.16121169,42.66039648,17.24
2016-09-09T14:04:26.679+0200,21.161215,42.66039974,16.48
2016-09-09T14:04:27.848+0200,21.16121441,42.66041032,15.98
2016-09-09T14:04:29.061+0200,21.16121678,42.66041525,15.9
2016-09-09T14:04:30.251+0200,21.16123018,42.66042462,15.66
2016-09-09T14:04:31.495+0200,21.16123433,42.66043222,16.56
2016-09-09T14:04:32.630+0200,21.16123928,42.66043982,17.15
2016-09-09T14:04:33.829+0200,21.16124359,42.66044428,17.76
2016-09-09T14:04:35.004+0200,21.16124777,42.66045346,18.12
2016-09-09T14:04:36.208+0200,21.1612479,42.66047745,17.32
2016-09-09T14:04:37.438+0200,21.1612516,42.66048314,16.81
2016-09-09T14:04:38.592+0200,21.1612542,42.66049575,16.64
2016-09-09T14:04:39.799+0200,21.1612556,42.66050567,17.94
2016-09-09T14:04:41.021+0200,21.16125744,42.66051632,17.94
2016-09-09T14:04:42.204+0200,21.16126072,42.66053344,18.03
2016-09-09T14:04:43.400+0200,21.1612646,42.66054196,17.76
2016-09-09T14:04:44.535+0200,21.16126958,42.66055445,16.9
2016-09-09T14:04:45.764+0200,21.16126854,42.66056508,16.64
2016-09-09T14:04:46.952+0200,21.16127359,42.66057081,16.81
2016-09-09T14:04:48.091+0200,21.16127711,42.66059004,16.31
2016-09-09T14:04:49.370+0200,21.16128395,42.66059753,16.56
2016-09-09T14:04:50.505+0200,21.16128995,42.66060571,16.15
2016-09-09T14:04:51.751+0200,21.16129481,42.66061516,16.39
2016-09-09T14:04:52.941+0200,21.16130188,42.6606252,16.9
2016-09-09T14:04:54.093+0200,21.16131807,42.66064115,18.03
2016-09-09T14:04:55.302+0200,21.16132717,42.66064827,15.98
2016-09-09T14:04:56.518+0200,21.1613322,42.66065708,15.9
2016-09-09T14:04:57.649+0200,21.16134145,42.66066475,16.48
2016-09-09T14:04:58.833+0200,21.1613489,42.66067332,16.81
2016-09-09T14:05:00.024+0200,21.16135824,42.66068156,17.85
2016-09-09T14:05:01.231+0200,21.16138013,42.6606866,17.24
2016-09-09T14:05:02.425+0200,21.16139291,42.66069015,17.76
2016-09-09T14:05:03.635+0200,21.16140552,42.66069646,17.94
2016-09-09T14:05:04.825+0200,21.16140994,42.66070494,18.12
2016-09-09T14:05:06.011+0200,21.16141877,42.66070919,18.03
2016-09-09T14:05:07.179+0200,21.16143078,42.66072616,17.67
2016-09-09T14:05:08.374+0200,21.16143929,42.66073221,17.76
2016-09-09T14:05:09.561+0200,21.16144296,42.66074222,18.66
2016-09-09T14:05:10.832+0200,21.16145233,42.66074606,18.57
2016-09-09T14:05:11.935+0200,21.16146106,42.66075491,19.42
2016-09-09T14:05:13.153+0200,21.16147515,42.66077412,18.94
2016-09-09T14:05:14.394+0200,21.1614809,42.66078413,19.13
2016-09-09T14:05:15.522+0200,21.1614901,42.66079208,20.41
2016-09-09T14:05:16.697+0200,21.16150263,42.66080154,20.41
2016-09-09T14:05:17.939+0200,21.16150889,42.66080556,20.31
2016-09-09T14:05:19.085+0200,21.16153049,42.66081599,20.2
2016-09-09T14:05:20.335+0200,21.16154058,42.66082464,19.71
2016-09-09T14:05:21.492+0200,21.16155122,42.66083078,20.51
2016-09-09T14:05:22.697+0200,21.16155777,42.66084048,21.34
2016-09-09T14:05:23.922+0200,21.16156499,42.6608424,21.45
2016-09-09T14:05:25.079+0200,21.16158481,42.66085587,21.45
2016-09-09T14:05:26.270+0200,21.16159054,42.66086603,22.1
2016-09-09T14:05:27.437+0200,21.16159382,42.66087557,22.78
2016-09-09T14:05:28.697+0200,21.16160138,42.6608832,23.84
2016-09-09T14:05:29.843+0200,21.16160652,42.66089256,24.09
2016-09-09T14:05:31.044+0200,21.16161543,42.66090178,23.96
2016-09-09T14:05:32.249+0200,21.161628,42.66091174,23.36
2016-09-09T14:05:33.405+0200,21.16163513,42.66091997,23.48
2016-09-09T14:05:34.608+0200,21.16164122,42.66092709,24.21
2016-09-09T14:05:35.845+0200,21.16164709,42.66093129,24.46
2016-09-09T14:05:36.987+0200,21.16165343,42.66093615,24.33
2016-09-09T14:05:38.181+0200,21.16166973,42.66095744,24.21
2016-09-09T14:05:39.409+0200,21.16167604,42.66096325,24.46
2016-09-09T14:05:40.530+0200,21.16168662,42.66096478,22.9
2016-09-09T14:05:41.751+0200,21.16169911,42.66097143,23.01
2016-09-09T14:05:42.925+0200,21.16170441,42.66097695,24.09
2016-09-09T14:05:44.127+0200,21.16171569,42.66099126,23.13
2016-09-09T14:05:45.330+0200,21.16171954,42.66099908,22.55
2016-09-09T14:05:46.538+0200,21.16172499,42.66100756,22.55
2016-09-09T14:05:47.750+0200,21.16172918,42.66101741,21.56
2016-09-09T14:05:48.917+0200,21.16173013,42.6610288,21.99
2016-09-09T14:05:50.079+0200,21.16174541,42.66104046,22.44
2016-09-09T14:05:51.276+0200,21.16175326,42.66104836,21.99
2016-09-09T14:05:52.479+0200,21.16176278,42.66105389,21.24
2016-09-09T14:05:53.707+0200,21.16176973,42.66106274,20.41
2016-09-09T14:05:54.839+0200,21.16177874,42.66106647,20.31
2016-09-09T14:05:56.111+0200,21.16178714,42.66107221,20.31
2016-09-09T14:05:57.316+0200,21.1617952,42.66108632,19.91
2016-09-09T14:05:58.442+0200,21.16178815,42.66109428,21.45
2016-09-09T14:05:59.675+0200,21.16179489,42.66110536,21.88
2016-09-09T14:06:00.873+0200,21.16180383,42.66110946,24.83
2016-09-09T14:06:01.995+0200,21.16180502,42.66111278,26.0
2016-09-09T14:06:03.215+0200,21.16182121,42.66113079,25.6
2016-09-09T14:06:04.393+0200,21.16183183,42.66114298,26.13
2016-09-09T14:06:05.579+0200,21.16183736,42.66114932,26.68
2016-09-09T14:06:06.762+0200,21.16183916,42.66115852,25.47
2016-09-09T14:06:07.991+0200,21.1618439,42.66116882,23.84
2016-09-09T14:06:09.174+0200,21.16185735,42.66119127,23.72
2016-09-09T14:06:10.375+0200,21.1618656,42.66120637,22.22
2016-09-09T14:06:11.539+0200,21.16187355,42.6612125,21.56
2016-09-09T14:06:12.741+0200,21.16188235,42.66121553,22.55
2016-09-09T14:06:13.889+0200,21.16189535,42.66122792,21.88
2016-09-09T14:06:15.127+0200,21.16190953,42.66124806,22.44
2016-09-09T14:06:16.294+0200,21.16191855,42.66125725,21.67
2016-09-09T14:06:17.527+0200,21.16192223,42.66126664,22.33
2016-09-09T14:06:18.742+0200,21.16193216,42.66127328,22.22
2016-09-09T14:06:19.868+0200,21.16193613,42.66128736,21.56
2016-09-09T14:06:21.064+0200,21.16194681,42.66130786,20.61
2016-09-09T14:06:22.277+0200,21.16194681,42.66130786,19.91
2016-09-09T14:06:23.451+0200,21.16196961,42.66131592,19.32
2016-09-09T14:06:24.631+0200,21.16197543,42.66132633,19.13
2016-09-09T14:06:25.835+0200,21.16198598,42.66133366,18.76
2016-09-09T14:06:27.019+0200,21.16199313,42.66134103,19.91
2016-09-09T14:06:28.215+0200,21.1620084,42.66135281,20.51
2016-09-09T14:06:29.453+0200,21.16201231,42.66136181,19.71
2016-09-09T14:06:30.661+0200,21.16202144,42.66136748,19.91
