sensor:model,sensor:package,sensor:capability,sensor:units
AirBeam-PM,AirBeam:0018961086FE,Particulate Matter,micrograms per cubic meter
Timestamp,geo:lat,geo:long,Value
2017-01-25T15:11:09.981+0100,21.16642161,42.65817209,54.99
2017-01-25T15:11:11.126+0100,21.16641851,42.65817128,53.45
2017-01-25T15:11:12.360+0100,21.16640459,42.65816937,56.82
2017-01-25T15:11:13.503+0100,21.16639993,42.65817287,60.59
2017-01-25T15:11:14.650+0100,21.16638157,42.65817567,64.5
2017-01-25T15:11:15.795+0100,21.1663813,42.65817705,68.55
2017-01-25T15:11:16.976+0100,21.16638262,42.65817697,71.22
2017-01-25T15:11:18.112+0100,21.16638188,42.65817674,73.64
2017-01-25T15:11:19.317+0100,21.16638405,42.65816893,77.66
2017-01-25T15:11:20.455+0100,21.16639457,42.6581623,74.87
2017-01-25T15:11:21.645+0100,21.16639588,42.6581614,74.25
2017-01-25T15:11:22.771+0100,21.16639052,42.6581565,77.35
2017-01-25T15:11:24.009+0100,21.16638901,42.65815541,79.23
2017-01-25T15:11:25.141+0100,21.16636666,42.65815891,79.55
2017-01-25T15:11:26.315+0100,21.16634916,42.6581688,81.46
2017-01-25T15:11:27.445+0100,21.16633675,42.65817541,82.75
2017-01-25T15:11:28.671+0100,21.16632988,42.65818422,83.07
2017-01-25T15:11:29.824+0100,21.16632484,42.65820149,86.67
2017-01-25T15:11:30.980+0100,21.16632013,42.65821377,86.34
2017-01-25T15:11:32.095+0100,21.1663213,42.65822361,84.37
2017-01-25T15:11:33.326+0100,21.1663237,42.65823625,84.7
2017-01-25T15:11:34.467+0100,21.16632829,42.65824457,84.04
2017-01-25T15:11:35.671+0100,21.16633263,42.6582562,82.43
2017-01-25T15:11:36.766+0100,21.16633013,42.65826144,81.46
2017-01-25T15:11:37.972+0100,21.16633328,42.65826156,82.75
2017-01-25T15:11:39.166+0100,21.16633448,42.65826139,81.78
2017-01-25T15:11:40.313+0100,21.16633756,42.6582704,86.34
2017-01-25T15:11:41.427+0100,21.16634411,42.65828383,89.67
2017-01-25T15:11:42.626+0100,21.16634762,42.65829914,96.52
2017-01-25T15:11:43.768+0100,21.16634946,42.65832806,98.99
2017-01-25T15:11:45.013+0100,21.16635496,42.65833861,98.99
2017-01-25T15:11:46.135+0100,21.16636625,42.65835021,97.58
2017-01-25T15:11:47.306+0100,21.16637782,42.65836147,95.13
2017-01-25T15:11:48.462+0100,21.16637717,42.65838114,93.75
2017-01-25T15:11:49.644+0100,21.16638137,42.65839352,96.88
2017-01-25T15:11:50.789+0100,21.16639128,42.65841961,93.4
2017-01-25T15:11:51.953+0100,21.16639116,42.65842913,90.68
2017-01-25T15:11:53.141+0100,21.16639869,42.65843614,94.78
2017-01-25T15:11:54.377+0100,21.1664008,42.65844901,96.17
2017-01-25T15:11:55.470+0100,21.166403,42.65845813,94.44
2017-01-25T15:11:56.645+0100,21.16640675,42.65846987,94.09
2017-01-25T15:11:57.803+0100,21.16640808,42.65849207,92.72
2017-01-25T15:11:58.937+0100,21.16640835,42.65850075,90.68
2017-01-25T15:12:00.131+0100,21.16641117,42.65850992,90.34
2017-01-25T15:12:01.307+0100,21.16641333,42.6585193,87.99
2017-01-25T15:12:02.460+0100,21.1664129,42.65852557,87.0
2017-01-25T15:12:03.652+0100,21.16641525,42.65853405,86.01
2017-01-25T15:12:04.775+0100,21.16641748,42.65855598,83.07
2017-01-25T15:12:05.971+0100,21.16641476,42.65856809,84.37
2017-01-25T15:12:07.091+0100,21.16641707,42.6585761,81.78
2017-01-25T15:12:08.304+0100,21.16642039,42.65858539,77.04
2017-01-25T15:12:09.500+0100,21.1664194,42.65859613,80.18
2017-01-25T15:12:10.646+0100,21.16642139,42.65860547,83.07
2017-01-25T15:12:11.780+0100,21.16643133,42.658627,83.07
2017-01-25T15:12:12.955+0100,21.16643296,42.65864081,86.01
2017-01-25T15:12:14.101+0100,21.16643405,42.6586552,86.01
2017-01-25T15:12:15.352+0100,21.16643855,42.65866609,87.66
2017-01-25T15:12:16.440+0100,21.16644113,42.6586767,89.0
2017-01-25T15:12:17.634+0100,21.16644548,42.6586873,92.72
2017-01-25T15:12:18.785+0100,21.16645087,42.65871118,89.33
2017-01-25T15:12:19.952+0100,21.16645423,42.6587212,91.02
2017-01-25T15:12:21.106+0100,21.16646879,42.65873309,86.67
2017-01-25T15:12:22.296+0100,21.16647217,42.65874402,84.37
2017-01-25T15:12:23.455+0100,21.16647982,42.65874977,85.02
2017-01-25T15:12:24.625+0100,21.16648922,42.65876199,89.33
2017-01-25T15:12:25.786+0100,21.16648682,42.65878645,91.36
2017-01-25T15:12:27.050+0100,21.16648948,42.65880082,93.06
2017-01-25T15:12:28.120+0100,21.16649119,42.65881214,92.04
2017-01-25T15:12:29.328+0100,21.16649374,42.65882392,95.13
2017-01-25T15:12:30.460+0100,21.166492,42.65883534,96.88
2017-01-25T15:12:31.597+0100,21.166498,42.65884111,93.06
2017-01-25T15:12:32.776+0100,21.16648119,42.65887436,90.68
2017-01-25T15:12:33.971+0100,21.16647518,42.65888345,90.34
2017-01-25T15:12:35.169+0100,21.16648132,42.65889522,91.02
2017-01-25T15:12:36.266+0100,21.16646763,42.65890676,87.66
2017-01-25T15:12:37.437+0100,21.16645487,42.65892074,87.0
2017-01-25T15:12:38.750+0100,21.16642572,42.65893517,83.07
2017-01-25T15:12:39.763+0100,21.16640721,42.658943,85.02
2017-01-25T15:12:40.941+0100,21.16638922,42.65894527,87.99
2017-01-25T15:12:42.095+0100,21.16637214,42.65894983,89.67
2017-01-25T15:12:43.294+0100,21.16636123,42.6589436,85.35
2017-01-25T15:12:44.447+0100,21.16635498,42.65894308,86.01
2017-01-25T15:12:45.626+0100,21.16633437,42.65894368,86.67
2017-01-25T15:12:46.775+0100,21.16629581,42.65896251,91.02
2017-01-25T15:12:47.951+0100,21.16627634,42.65895768,90.34
2017-01-25T15:12:49.159+0100,21.16625988,42.65896307,91.36
2017-01-25T15:12:50.270+0100,21.16624089,42.65896322,89.33
2017-01-25T15:12:51.434+0100,21.16623219,42.65896506,88.33
2017-01-25T15:12:52.609+0100,21.1662244,42.65896128,92.72
2017-01-25T15:12:53.792+0100,21.16620949,42.65896499,82.75
2017-01-25T15:12:54.939+0100,21.16619515,42.65897908,80.18
2017-01-25T15:12:56.147+0100,21.16618258,42.65898466,81.78
2017-01-25T15:12:57.267+0100,21.16617218,42.65900682,74.25
2017-01-25T15:12:58.455+0100,21.16615913,42.65899785,74.56
2017-01-25T15:12:59.610+0100,21.16614227,42.65900683,72.43
2017-01-25T15:13:00.787+0100,21.16611292,42.65899564,71.52
2017-01-25T15:13:01.986+0100,21.16610005,42.65899169,75.48
2017-01-25T15:13:03.096+0100,21.16608809,42.65899689,74.25
2017-01-25T15:13:04.280+0100,21.16607638,42.65899354,76.41
2017-01-25T15:13:05.436+0100,21.1660597,42.65898796,77.66
2017-01-25T15:13:06.622+0100,21.16604539,42.65898229,77.35
2017-01-25T15:13:07.778+0100,21.16602415,42.65898363,78.92
2017-01-25T15:13:08.957+0100,21.16601201,42.65898371,76.72
2017-01-25T15:13:10.110+0100,21.16599613,42.65898406,78.29
2017-01-25T15:13:11.302+0100,21.16598122,42.65898522,80.18
2017-01-25T15:13:12.427+0100,21.16596556,42.65898604,77.35
2017-01-25T15:13:13.610+0100,21.1659508,42.65898491,76.41
2017-01-25T15:13:14.795+0100,21.16592231,42.65898454,77.35
2017-01-25T15:13:15.953+0100,21.16590757,42.65898872,77.04
2017-01-25T15:13:17.093+0100,21.16589019,42.6589885,78.6
2017-01-25T15:13:18.260+0100,21.16587265,42.65898848,77.97
2017-01-25T15:13:19.441+0100,21.16585508,42.65899079,76.72
2017-01-25T15:13:20.606+0100,21.16583693,42.65899167,74.87
2017-01-25T15:13:21.752+0100,21.16582671,42.65900499,78.29
2017-01-25T15:13:22.942+0100,21.1658162,42.6590101,78.29
2017-01-25T15:13:24.117+0100,21.16580098,42.65901193,79.23
2017-01-25T15:13:25.281+0100,21.16578206,42.65901555,76.1
2017-01-25T15:13:26.421+0100,21.16576498,42.65902116,76.41
2017-01-25T15:13:27.619+0100,21.16574735,42.65902702,77.35
2017-01-25T15:13:28.756+0100,21.16572207,42.65901908,78.29
2017-01-25T15:13:29.987+0100,21.16570603,42.65901822,73.34
2017-01-25T15:13:31.083+0100,21.16569567,42.65902055,73.34
2017-01-25T15:13:32.276+0100,21.16568111,42.65902392,73.03
2017-01-25T15:13:33.390+0100,21.16566998,42.65902338,73.34
2017-01-25T15:13:34.616+0100,21.16565422,42.65902093,76.41
2017-01-25T15:13:35.753+0100,21.16562356,42.65901976,76.1
2017-01-25T15:13:36.929+0100,21.16561494,42.65902114,78.92
2017-01-25T15:13:38.082+0100,21.16560536,42.65902579,81.78
2017-01-25T15:13:39.261+0100,21.16558386,42.6590255,82.75
2017-01-25T15:13:40.420+0100,21.16556656,42.65902847,83.07
2017-01-25T15:13:41.602+0100,21.1655464,42.65902589,85.35
